"id","url","score","title","summary","venue","year","authors","citationCount","referenceCount","influentialCitationCount"
"1a8eb2cae1833df3bf12fe3b41b03d60b4a4a98d","https://www.semanticscholar.org/paper/1a8eb2cae1833df3bf12fe3b41b03d60b4a4a98d",4,"Visual Instruction Tuning","This paper presents LLaVA: Large Language and Vision Assistant, an end-to-end trained large multimodal model that connects a vision encoder and LLM for general-purpose visual and language understanding and introduces GPT-4 generated visual instruction tuning data, the model and code base publicly available.","arXiv.org",2023,"Haotian Liu,Chunyuan Li,Qingyang Wu,Yong Jae Lee",288,58,86
"451a3f03aca4aa87b93981364842137417549e58","https://www.semanticscholar.org/paper/451a3f03aca4aa87b93981364842137417549e58",4,"SVIT: Scaling up Visual Instruction Tuning","It is empirically verified that training multimodal models on SVIT can significantly improve the multi-modal performance in terms of visual perception, reasoning and planing.","arXiv.org",2023,"Bo Zhao,Boya Wu,Tiejun Huang",7,40,1
"31a7d8c4a5ab6bab522494b57270249105c8748e","https://www.semanticscholar.org/paper/31a7d8c4a5ab6bab522494b57270249105c8748e",4,"BiomedGPT: A Unified and Generalist Biomedical Generative Pre-trained Transformer for Vision, Language, and Multimodal Tasks","A unified and generalist Biomedical Generative Pre-trained Transformer model, which leverages self-supervision on large and diverse datasets to accept multi-modal inputs and perform a range of downstream tasks, with far-reaching implications for improving healthcare outcomes.","arXiv.org",2023,"Kaiyuan Zhang,Jun Yu,Zhilin Yan,Yixin Liu,Eashan Adhikarla,S. Fu,Xun Chen,Chen Chen,Yuyin Zhou,Xiang Li,Lifang He,B. Davison,Quanzheng Li,Yong Chen,Hongfang Liu,Lichao Sun",12,147,2
"45091f543460b5dbc64bdc94275d68d03c6962d8","https://www.semanticscholar.org/paper/45091f543460b5dbc64bdc94275d68d03c6962d8",4,"A scoping review on multimodal deep learning in biomedical images and texts","This study reviewed the current uses of multimodal deep learning on five tasks: report generation, Visual question answering, Cross-modal retrieval, computer-aided diagnosis, and Semantic segmentation, and highlighted the diverse applications and potential of MDL.","arXiv.org",2023,"Zhaoyi Sun,Mingquan Lin,Qingqing Zhu,Qianqian Xie,Fei Wang,Zhiyong Lu,Yifan Peng",0,137,0
"45091f543460b5dbc64bdc94275d68d03c6962d8","https://www.semanticscholar.org/paper/45091f543460b5dbc64bdc94275d68d03c6962d8",4,"A scoping review on multimodal deep learning in biomedical images and texts","This study reviewed the current uses of multimodal deep learning on five tasks: report generation, Visual question answering, Cross-modal retrieval, computer-aided diagnosis, and Semantic segmentation, and highlighted the diverse applications and potential of MDL.","arXiv.org",2023,"Zhaoyi Sun,Mingquan Lin,Qingqing Zhu,Qianqian Xie,Fei Wang,Zhiyong Lu,Yifan Peng",0,137,0
"f0950a3f27c0fefffba60ae1c9a8ee360d5eb55f","https://www.semanticscholar.org/paper/f0950a3f27c0fefffba60ae1c9a8ee360d5eb55f",4,"Instruction Tuning for Large Language Models: A Survey","A systematic review of the literature, including the general methodology of IT, the construction of IT datasets, the training of IT models, and applications to different modalities, domains and applications, along with an analysis on aspects that influence the outcome of IT.","arXiv.org",2023,"Shengyu Zhang,Linfeng Dong,Xiaoya Li,Sen Zhang,Xiaofei Sun,Shuhe Wang,Jiwei Li,Runyi Hu,Tianwei Zhang,Fei Wu,Guoyin Wang",15,150,1
"ea566f87f6253bb2d32cf7b61cd3e2535a0c3f42","https://www.semanticscholar.org/paper/ea566f87f6253bb2d32cf7b61cd3e2535a0c3f42",3,"mPLUG-DocOwl: Modularized Multimodal Large Language Model for Document Understanding","Experimental results show that the proposed mPLUG-DocOwl model outperforms existing multi-modal models, demonstrating its strong ability of document understanding, and also generalizes well on various downstream tasks.","arXiv.org",2023,"Jiabo Ye,Anwen Hu,Haiyang Xu,Qinghao Ye,Mingshi Yan,Yuhao Dan,Chenlin Zhao,Guohai Xu,Chenliang Li,Junfeng Tian,Qiang Qi,Ji Zhang,Feiyan Huang",5,37,0
"a3711dbf296b5ddd97ba93826660cd3995611625","https://www.semanticscholar.org/paper/a3711dbf296b5ddd97ba93826660cd3995611625",3,"Towards A Foundation Model for Generalist Robots: Diverse Skill Learning at Scale via Automated Task and Scene Generation",,"arXiv.org",2023,"Zhou Xian,Théophile Gervet,Zhenjia Xu,Yi-Ling Qiao,Tsun-Hsuan Wang",1,111,0
"6845bea94b2fb17d4377b3bb2bd10f73a959f9cc","https://www.semanticscholar.org/paper/6845bea94b2fb17d4377b3bb2bd10f73a959f9cc",3,"Reasoning with Language Model Prompting: A Survey","This paper provides a comprehensive survey of cutting-edge research on reasoning with language model prompting with comparisons and summaries and provides systematic resources to help beginners.","Annual Meeting of the Association for Computational Linguistics",2022,"Shuofei Qiao,Yixin Ou,Ningyu Zhang,Xiang Chen,Yunzhi Yao,Shumin Deng,Chuanqi Tan,Fei Huang,Huajun Chen",69,218,2
"170c97c7215f42edfb20c2248f954879e91ef86e","https://www.semanticscholar.org/paper/170c97c7215f42edfb20c2248f954879e91ef86e",3,"Chameleon: Plug-and-Play Compositional Reasoning with Large Language Models","This paper presents Chameleon, an AI system that mitigates LLM limitations by augmenting LLMs with plug-and-play modules for compositional reasoning, and shows that the GPT-4-powered planner exhibits more consistent and rational tool selection via inferring potential constraints from instructions, compared to a ChatGPT- powered planner.","arXiv.org",2023,"Pan Lu,Baolin Peng,Hao Cheng,Michel Galley,Kai-Wei Chang,Y. Wu,Song-Chun Zhu,Jianfeng Gao",80,65,11
"692bc40edf4785d88c39e0c0fe9f270541fecf8a","https://www.semanticscholar.org/paper/692bc40edf4785d88c39e0c0fe9f270541fecf8a",3,"Towards Generalist Robots: A Promising Paradigm via Generative Simulation","This document presents a specific idea for mining knowledge in the latest large-scale foundation models for robotics research, which uses a fully automated generative pipeline which uses these models to generate diversified tasks, scenes and training supervisions at scale, thereby scaling up low-level skill learning and ultimately leading to a foundation model for robotics that empowers generalist robots.","",2023,"Zhou Xian,Théophile Gervet,Zhenjia Xu,Yi-Ling Qiao,Tsun-Hsuan Wang,Yian Wang",0,124,0
"405bc18b9d2f783f22f50d5feb02c51b4b34655f","https://www.semanticscholar.org/paper/405bc18b9d2f783f22f50d5feb02c51b4b34655f",3,"LayoutGPT: Compositional Visual Planning and Generation with Large Language Models","This work proposes LayoutGPT, a method to compose in-context visual demonstrations in style sheet language to enhance the visual planning skills of LLMs, and shows superior performance in converting challenging language concepts like numerical and spatial relations to layout arrangements for faithful text-to-image generation.","arXiv.org",2023,"Weixi Feng,Wanrong Zhu,Tsu-Jui Fu,Varun Jampani,Arjun Reddy Akula,Xuehai He,Sugato Basu,X. Wang,William Yang Wang",9,61,2
"1a28e9c62eeb76a1a77dc152197027c15310927b","https://www.semanticscholar.org/paper/1a28e9c62eeb76a1a77dc152197027c15310927b",3,"ANPL: Compiling Natural Programs with Interactive Decomposition","ANPL, a programming system that allows users to decompose user-specific tasks, is introduced and deployed on the Abstraction and Reasoning Corpus (ARC), a set of unique tasks that are challenging for state-of-the-art AI systems.","arXiv.org",2023,"Di Huang,Ziyuan Nan,Xingui Hu,Pengwei Jin,Shaohui Peng,Yuanbo Wen,Rui Zhang,Zidong Du,Qi Guo,Yewen Pu,Yunji Chen",3,67,1
"af705d648b5b16daa3dcc593bc593f2574d76c07","https://www.semanticscholar.org/paper/af705d648b5b16daa3dcc593bc593f2574d76c07",3,"Grammar Prompting for Domain-Specific Language Generation with Large Language Models","Experiments demonstrate that grammar prompting can enable LLMs to perform competitively on a diverse set of DSL generation tasks, including semantic parsing, Overnight, GeoQuery, PDDL planning, and even molecule generation (SMILES).","arXiv.org",2023,"Bailin Wang,Zi Wang,Xuezhi Wang,Yuan Cao,R. Saurous,Yoon Kim",2,93,0
"446fb5dead075a1a08862662738f462e9a0e91c8","https://www.semanticscholar.org/paper/446fb5dead075a1a08862662738f462e9a0e91c8",3,"Tool Documentation Enables Zero-Shot Tool-Usage with Large Language Models","This work advocates the use of tool documentation, descriptions for the individual tool usage, over demonstrations, and shows that tool documentation is significantly more valuable than demonstrations, with zero-shot documentation significantly outperforming few-shot without documentation.","arXiv.org",2023,"Cheng-Yu Hsieh,Sibei Chen,Chun-Liang Li,Yasuhisa Fujii,Alexander J. Ratner,Chen-Yu Lee,Ranjay Krishna,Tomas Pfister",6,85,0
"5ce94181ea702f69c3651dce721d6bd8026b8106","https://www.semanticscholar.org/paper/5ce94181ea702f69c3651dce721d6bd8026b8106",3,"TPTU: Task Planning and Tool Usage of Large Language Model-based AI Agents","A structured framework tailored for LLM-based AI Agents is proposed and two distinct types of agents are designed to execute the inference process, which emphasizes the substantial potential of these models, while also identifying areas that need more investigation and improvement.","arXiv.org",2023,"Jingqing Ruan,Yihong Chen,Bin Zhang,Zhiwei Xu,Tianpeng Bao,Guoqing Du,Shiwei Shi,Hangyu Mao,Xingyu Zeng,Rui Zhao",6,90,0
"7f1ba5630c3baa09b11cc665b3f71cdb117e5ffb","https://www.semanticscholar.org/paper/7f1ba5630c3baa09b11cc665b3f71cdb117e5ffb",3,"OpenLEAF: Open-Domain Interleaved Image-Text Generation and Evaluation","A new interleaved generation framework based on prompting large-language models (LLMs) and pre-trained text-to-image (T2I) models, namely OpenLEAF is proposed, which can generate high-quality image-text content for various domains and applications.","",2023,"Jie An,Zhengyuan Yang,Linjie Li,Jianfeng Wang,Kevin Lin,Zicheng Liu,Lijuan Wang,Jiebo Luo",0,37,0
"1d14a708622917da4b9820ada6d32af24fc1651a","https://www.semanticscholar.org/paper/1d14a708622917da4b9820ada6d32af24fc1651a",3,"Idea2Img: Iterative Self-Refinement with GPT-4V(ision) for Automatic Image Design and Generation",,"",2023,"Zhengyuan Yang,Jianfeng Wang,Linjie Li,Kevin Lin,Chung-Ching Lin,Zicheng Liu,Lijuan Wang",0,56,0
"d1120d67b700e4dfe8b39eb1e48fbdea4e1a0c43","https://www.semanticscholar.org/paper/d1120d67b700e4dfe8b39eb1e48fbdea4e1a0c43",3,"HuggingGPT: Solving AI Tasks with ChatGPT and its Friends in Hugging Face","HuggingGPT is a framework that leverages LLMs (e.g., ChatGPT) to connect various AI models in machine learning communities to solve AI tasks and is able to cover numerous sophisticated AI tasks in different modalities and domains and achieve impressive results in language, vision, speech, and other challenging tasks.","arXiv.org",2023,"Yongliang Shen,Kaitao Song,Xu Tan,D. Li,Weiming Lu,Y. Zhuang",259,43,35
"43e6e8d6663d83f1b74cf5a2be7b040b0928f867","https://www.semanticscholar.org/paper/43e6e8d6663d83f1b74cf5a2be7b040b0928f867",3,"X-LLM: Bootstrapping Advanced Large Language Models by Treating Multi-Modalities as Foreign Languages","X-LLM is proposed, which converts Multi-modalities into foreign languages using X2L interfaces and inputs them into a large Language model (ChatGLM), and demonstrates impressive multimodel chat abilities.","arXiv.org",2023,"Feilong Chen,Minglun Han,Haozhi Zhao,Qingyang Zhang,Jing Shi,Shuang Xu,Bo Xu",28,62,5
"f4793adffd6f67ffcb93ccfc5672ab301b8a2b96","https://www.semanticscholar.org/paper/f4793adffd6f67ffcb93ccfc5672ab301b8a2b96",3,"PMC-VQA: Visual Instruction Tuning for Medical Visual Question Answering","This paper proposes a generative-based model for medical visual understanding by aligning visual information from a pre-trained vision encoder with a large language model, and establishes a scalable pipeline to construct a large-scale medical visual question-answering dataset.","arXiv.org",2023,"Xiaoman Zhang,Chaoyi Wu,Ziheng Zhao,Weixiong Lin,Ya Zhang,Yanfeng Wang,Weidi Xie",12,38,1
"6a5525c316b9be7909c433a79e090ed731425083","https://www.semanticscholar.org/paper/6a5525c316b9be7909c433a79e090ed731425083",3,"What Makes for Good Visual Tokenizers for Large Language Models?","A new MLLM equipped with a tailored Good Visual Tokenizer (GVT), which exhibits strong visual comprehension capability at multiple scales, without introducing extra parameters and task-specific fine-tuning.","arXiv.org",2023,"Guangzhi Wang,Yixiao Ge,Xiaohan Ding,Mohan S. Kankanhalli,Ying Shan",7,55,0
"ca055cfb9d4d47124cc035c346f38577825fcacf","https://www.semanticscholar.org/paper/ca055cfb9d4d47124cc035c346f38577825fcacf",3,"Enhance Reasoning Ability of Visual-Language Models via Large Language Models","A method called TReE is proposed, which transfers the reasoning ability of a large language model to a visual language model in zero-shot scenarios, and contains three stages: observation, thinking, and re-thinking.","arXiv.org",2023,"Yueting Yang,Xintong Zhang,Wenjuan Han",0,40,0
"c6ac708b65b24c20f80831d518c1795ce8133ad5","https://www.semanticscholar.org/paper/c6ac708b65b24c20f80831d518c1795ce8133ad5",3,"ChatBridge: Bridging Modalities with Large Language Model as a Language Catalyst","It is shown that only language-paired two-modality data is sufficient to connect all modalities and ChatBridge, a novel multimodal language model that leverages the expressive capabilities of language as the catalyst to bridge the gap between various modalities, is presented.","arXiv.org",2023,"Zijia Zhao,Longteng Guo,Tongtian Yue,Si-Qing Chen,Shuai Shao,Xinxin Zhu,Zehuan Yuan,Jing Liu",11,72,1
"50c1414fe41d0cb9db6f0933c9319aa124beac5d","https://www.semanticscholar.org/paper/50c1414fe41d0cb9db6f0933c9319aa124beac5d",3,"Contextual Object Detection with Multimodal Large Language Models","The ContextDET is presented, a unified multimodal model that is capable of end-to-end differentiable modeling of visual-language contexts, so as to locate, identify, and associate visual objects with language inputs for human-AI interaction.","arXiv.org",2023,"Yuhang Zang,Wei Li,Jun Han,Kaiyang Zhou,Chen Change Loy",8,88,0
"42ea55edb46395469aee1b760829657e65ab6577","https://www.semanticscholar.org/paper/42ea55edb46395469aee1b760829657e65ab6577",3,"Zero-Shot 3D Shape Correspondence","This work introduces a fully automatic method that exploits the exceptional reasoning capabilities of recent foundation models in language and vision to tackle difficult shape correspondence problems and produces highly plausible results in a zero-shot manner, especially between strongly non-isometric shapes.","arXiv.org",2023,"Ahmed Abdelreheem,A. Eldesokey,M. Ovsjanikov,Peter Wonka",2,66,0
"fed150a219f9c31bdb4920e615c7c9264c634736","https://www.semanticscholar.org/paper/fed150a219f9c31bdb4920e615c7c9264c634736",3,"On the Challenges and Perspectives of Foundation Models for Medical Image Analysis","The ""spectrum"" of medical foundation models, ranging from general imaging models, modality-specific models, to organ/task- specific models, are illustrated and highlighted, to highlight their challenges, opportunities and applications.","Medical Image Analysis",2023,"Shaoting Zhang,Dimitris N. Metaxas",4,65,0
"79150cb420d15830c8d36f0e91eea1b02e177f0f","https://www.semanticscholar.org/paper/79150cb420d15830c8d36f0e91eea1b02e177f0f",3,"Sticker820K: Empowering Interactive Retrieval with Stickers","The StickerCLIP is proposed as a benchmark model on the Sticker820K dataset, demonstrating strong superiority over the CLIP for the text-to-image retrieval task, and the recently popularized LLM is extended by means of prompt tuning, integrating its ability for sticker retrieval and allowing users to retrieve stickers through instructions.","arXiv.org",2023,"Sijie Zhao,Yixiao Ge,Zhongang Qi,Lin Song,Xiaohan Ding,Zehua Xie,Ying Shan",0,36,0
"697e0add95e880bd42e00bef838181e105f91981","https://www.semanticscholar.org/paper/697e0add95e880bd42e00bef838181e105f91981",3,"MME: A Comprehensive Evaluation Benchmark for Multimodal Large Language Models","The first MLLM Evaluation benchmark MME is presented, which suggests that existing MLLMs still have a large room for improvement, but also reveals the potential directions for the subsequent model optimization.","arXiv.org",2023,"Chaoyou Fu,Peixian Chen,Yunhang Shen,Yulei Qin,Mengdan Zhang,Xu Lin,Zhenyu Qiu,Wei Lin,Jinrui Yang,Xiawu Zheng,Ke Li,Xing Sun,Rongrong Ji",40,43,17
"85d9151aa2efd0cbe822e403138cfe49f9536703","https://www.semanticscholar.org/paper/85d9151aa2efd0cbe822e403138cfe49f9536703",3,"SITTA: A Semantic Image-Text Alignment for Image Captioning","This work introduces two novel ways of constructing a linear mapping that successfully transfers semantics between the embedding spaces of the two pretrained models, and makes image captioning more accessible for institutions with restricted computational resources.","arXiv.org",2023,"Fabian Paischer,Thomas Adler,M. Hofmarcher,S. Hochreiter",0,116,0
"962ccf1fc49c83817fb031e5b24b81b19cdfb89d","https://www.semanticscholar.org/paper/962ccf1fc49c83817fb031e5b24b81b19cdfb89d",3,"BuboGPT: Enabling Visual Grounding in Multi-Modal LLMs","BozoGPT is a multi-modal LLM with visual grounding that can perform cross-modAL interaction between vision, audio and language, providing fine-grained understanding of visual objects and other given modalities and performs consistently well when provided by arbitrary modalities.","arXiv.org",2023,"Yang Zhao,Zhijie Lin,Daquan Zhou,Zilong Huang,Jiashi Feng,Bingyi Kang",9,33,1
"813ba033b8f593c98f9af44c5b4901408ba6f70a","https://www.semanticscholar.org/paper/813ba033b8f593c98f9af44c5b4901408ba6f70a",3,"Towards a Visual-Language Foundation Model for Computational Pathology","This work introduces CONtrastive learning from Captions for Histopathology (CONCH), a visual-language foundation model developed using diverse sources of histopathology images, biomedical text, and notably over 1.17 million image-caption pairs via task-agnostic pretraining, with the potential to directly facilitate a wide array of machine learning-based workflows requiring minimal or no further supervised fine-tuning.","arXiv.org",2023,"Ming Y. Lu,Bowen Chen,Drew F. K. Williamson,Richard J. Chen,Ivy Liang,Tong Ding,Guillaume Jaume,I. Odintsov,Andrew Zhang,L. Le,G. Gerber,A. Parwani,Faisal Mahmood",4,106,0
"a47e272151251996ad5bfd07d506b6f8bbfdc40d","https://www.semanticscholar.org/paper/a47e272151251996ad5bfd07d506b6f8bbfdc40d",3,"MM-Vet: Evaluating Large Multimodal Models for Integrated Capabilities","MM-Vet is proposed, an evaluation benchmark that examines large multimodal models (LMMs) on complicated multimodAL tasks and proposes an LLM-based evaluator for open-ended outputs that enables the evaluation across different question types and answer styles, resulting in a unified scoring metric.","arXiv.org",2023,"Weihao Yu,Zhengyuan Yang,Linjie Li,Jianfeng Wang,Kevin Lin,Zicheng Liu,Xinchao Wang,Lijuan Wang",11,85,2
"4f2be887e991efa85f7b874e7ab871080a745c39","https://www.semanticscholar.org/paper/4f2be887e991efa85f7b874e7ab871080a745c39",3,"CAESURA: Language Models as Multi-Modal Query Planners","This paper proposes Language-Model-Driven Query Planning, a new paradigm of query planning that uses Language Models to translate natural language queries into executable query plans that can contain complex operators that are able to process arbitrary modalities.","arXiv.org",2023,"Matthias Urban,Carsten Binnig",0,19,0
"1fd31b74f5e1eeb67341982fd35a613c6fad10e0","https://www.semanticscholar.org/paper/1fd31b74f5e1eeb67341982fd35a613c6fad10e0",3,"Link-Context Learning for Multimodal LLMs","This work proposes link-context learning (LCL), which emphasizes ""reasoning from cause and effect"" to augment the learning capabilities of MLLMs and introduces the ISEKAI dataset, comprising exclusively of unseen generated image-label pairs designed for link- context learning.","arXiv.org",2023,"Yan Tai,Weichen Fan,Zhao Zhang,Feng Zhu,Rui Zhao,Ziwei Liu",0,33,0
"ef1ebdb24ce45fb57e271783a0c9a877fe0e79c3","https://www.semanticscholar.org/paper/ef1ebdb24ce45fb57e271783a0c9a877fe0e79c3",3,"Position-Enhanced Visual Instruction Tuning for Multimodal Large Language Models","This paper proposes Position-enhanced Visual Instruction Tuning (PVIT), which extends the functionality of MLLMs by integrating an additional region-level vision encoder, which promotes a more detailed comprehension of images for the MLLM.","arXiv.org",2023,"Chi Chen,Ruoyu Qin,Fuwen Luo,Xiaoyue Mi,Peng Li,Maosong Sun,Yang Liu",1,34,0
"fa75a55760e6ea49b39b83cb85c99a22e1088254","https://www.semanticscholar.org/paper/fa75a55760e6ea49b39b83cb85c99a22e1088254",3,"NExT-GPT: Any-to-Any Multimodal LLM","This research showcases the promising possibility of building an AI agent capable of modeling universal modalities, paving the way for more human-like AI research in the community.","arXiv.org",2023,"Shengqiong Wu,Hao Fei,Leigang Qu,Wei Ji,Tat-Seng Chua",7,112,1
"d39182113cd4176ead48027b4fc05fe06ec6aaca","https://www.semanticscholar.org/paper/d39182113cd4176ead48027b4fc05fe06ec6aaca",3,"Language Models as Black-Box Optimizers for Vision-Language Models","This work aims to develop a novel fine-tuning approach for VLMs through natural language prompts, thereby avoiding the need to access model parameters, feature embeddings, or output logits, and finds that the text prompts generated through this strategy are not only more interpretable but also transfer well across different CLIP architectures in a black-box manner.","arXiv.org",2023,"Samuel Yu,Shihong Liu,Zhiqiu Lin,Deepak Pathak,Deva Ramanan",1,93,0
"7a7128e9696dfedc24bf432c4b4c3aafa5e95a1a","https://www.semanticscholar.org/paper/7a7128e9696dfedc24bf432c4b4c3aafa5e95a1a",3,"An Empirical Study of Scaling Instruct-Tuned Large Multimodal Models","An empirical study of scaling LLaVA up to 33B and 65B/70B and performance of LoRA/QLoRA tuning of LMM are comparable to the performance of full-model fine-tuning, finding that scaling LMM consistently enhances model performance and improves language capabilities.","arXiv.org",2023,"Yadong Lu,Chunyuan Li,Haotian Liu,Jianwei Yang,Jianfeng Gao,Yelong Shen",2,22,0
"e7d09b6f2bc878cf2c993acf675f409d0b55f35a","https://www.semanticscholar.org/paper/e7d09b6f2bc878cf2c993acf675f409d0b55f35a",3,"MiniGPT-5: Interleaved Vision-and-Language Generation via Generative Vokens","This work introduces an innovative interleaved vision-and-language generation technique anchored by the concept of ""generative vokens,"" which acts as the bridge for harmonized image-text outputs and exhibits substantial improvement over the baseline Divter model on the MMDialog dataset.","arXiv.org",2023,"Kaizhi Zheng,Xuehai He,Xin Eric Wang",0,38,0
"84f9bc5f89dac53662fb467b6af8ff26415ca3e7","https://www.semanticscholar.org/paper/84f9bc5f89dac53662fb467b6af8ff26415ca3e7",3,"InstructDET: Diversifying Referring Object Detection with Generalized Instructions","A data-centric method for referring object detection (ROD) that localizes target objects based on user instructions and shows that a conventional ROD model surpasses existing methods on standard REC datasets and the authors' InDET test set.","arXiv.org",2023,"Ronghao Dang,Jiangyan Feng,Haodong Zhang,Chongjian Ge,Lin Song,Lijun Gong,Chengju Liu,Qi Chen,Feng Zhu,Rui Zhao,Yibing Song",0,62,0
"33095b1334bed852e3652bd9d7da3f4df0cdf485","https://www.semanticscholar.org/paper/33095b1334bed852e3652bd9d7da3f4df0cdf485",3,"ViCor: Bridging Visual Understanding and Commonsense Reasoning with Large Language Models","This work explores the synergistic capabilities of pre-trained vision-and-language models (VLMs) and large language models (LLMs) for visual commonsense reasoning (VCR) and suggests a collaborative approach where LLMs, when uncertain about their reasoning, actively direct VLMs to concentrate on and gather relevant visual elements to support potential commonsense inferences.","",2023,"KAI-QING Zhou,Kwonjoon Lee,Teruhisa Misu,Xin Eric Wang",0,33,0
"28fbbf98bac1bb941162df553ca034d600cb59a6","https://www.semanticscholar.org/paper/28fbbf98bac1bb941162df553ca034d600cb59a6",3,"Rephrase, Augment, Reason: Visual Grounding of Questions for Vision-Language Models","Rephrase, Augment and Reason (RepARe), a gradient-free framework that extracts salient details about the image using the underlying LVLM as a captioner and reasoner, in order to propose modifications to the original question, is presented.","",2023,"Archiki Prasad,Elias Stengel-Eskin,Mohit Bansal",0,109,0
"b3e9f249dd2e09ec111496f6b533101e8217a5b0","https://www.semanticscholar.org/paper/b3e9f249dd2e09ec111496f6b533101e8217a5b0",3,"Multimodal Large Language Model for Visual Navigation","This work designs a model that combines a simple text prompt, current observations, and a history collector model that gathers information from previous observations as input and provides a probability distribution of possible actions that the agent can take during navigation.","",2023,"Yao-Hung Tsai,Vansh Dhar,Jialu Li,Bowen Zhang,Jian Zhang",0,40,0
"ac2e5bf716aed246ca8914a6816ef73e00286099","https://www.semanticscholar.org/paper/ac2e5bf716aed246ca8914a6816ef73e00286099",3,"Beyond Segmentation: Road Network Generation with Multi-Modal LLMs","An innovative approach to road network generation through the utilization of a multi-modal Large Language Model (LLM), specifically designed to process aerial images of road layouts and produce detailed, navigable road networks within the input images.","",2023,"Sumedh Rasal,S. Boddhu",0,35,0
"5ddb51ae85deca14dc7fc8adc07305c22a1ebe0a","https://www.semanticscholar.org/paper/5ddb51ae85deca14dc7fc8adc07305c22a1ebe0a",3,"Qwen-VL: A Frontier Large Vision-Language Model with Versatile Abilities","The Qwen-VL series is introduced, a set of large-scale vision-language models designed to perceive and understand both text and images that outperforms existing Large Vision Language Models (LVLMs).","arXiv.org",2023,"Jinze Bai,Shuai Bai,Shusheng Yang,Shijie Wang,Sinan Tan,Peng Wang,Junyang Lin,Chang Zhou,Jingren Zhou",11,81,3
"fc8988585c6846fdeee33b34779a6a87b92c3e86","https://www.semanticscholar.org/paper/fc8988585c6846fdeee33b34779a6a87b92c3e86",3,"Equivariant Similarity for Vision-Language Foundation Models","This study proposes EqSim, a regularization loss that can be efficiently calculated from any two matched training pairs and easily pluggable into existing image-text retrieval fine-tuning and presents a new challenging benchmark EqBen, the first to focus on ""visual-minimal change"".","arXiv.org",2023,"Tan Wang,Kevin Lin,Linjie Li,Chung-Ching Lin,Zhengyuan Yang,Hanwang Zhang,Zicheng Liu,Lijuan Wang",4,82,2
"9a22b33b529484c912d1ea9f8698369d4546a1c1","https://www.semanticscholar.org/paper/9a22b33b529484c912d1ea9f8698369d4546a1c1",3,"Transfer Visual Prompt Generator across LLMs","This work investigates the VPG transferability across LLMs, and designs a two-stage transfer framework named VPGTrans, which is simple yet highly effective and demonstrated to significantly speed up the transfer learning process without compromising performance.","arXiv.org",2023,"Ao Zhang,Hao Fei,Yuan Yao,Wei Ji,Li Li,Zhiyuan Liu,Tat-Seng Chua",28,35,5
"d886fc1b43b1c14b1c82ce8e4eab7c48e2c6d7af","https://www.semanticscholar.org/paper/d886fc1b43b1c14b1c82ce8e4eab7c48e2c6d7af",3,"Paxion: Patching Action Knowledge in Video-Language Foundation Models","This work proposes a novel framework, Paxion, along with a new Discriminative Video Dynamics Modeling (DVDM) objective, which effectively fills the gap in action knowledge understanding, while maintaining or improving performance on a wide spectrum of both object- and action-centric downstream tasks.","arXiv.org",2023,"Zhenhailong Wang,Ansel Blume,Sha Li,Genglin Liu,Jaemin Cho,Zineng Tang,Mohit Bansal,Heng Ji",4,62,0
"bfa9df38bd8597d8cdf0c3497fe5e5a5e31f646f","https://www.semanticscholar.org/paper/bfa9df38bd8597d8cdf0c3497fe5e5a5e31f646f",3,"ONE-PEACE: Exploring One General Representation Model Toward Unlimited Modalities","This work releases ONE-PEACE, a highly extensible model with 4B parameters that can seamlessly align and integrate representations across vision, audio, and language modalities, and develops two modality-agnostic pretraining tasks, which align the semantic space of different modalities and capture fine-grained details within modalities concurrently.","arXiv.org",2023,"Peng Wang,Shijie Wang,Junyang Lin,Shuai Bai,Xiaohuan Zhou,Jingren Zhou,Xinggang Wang,Chang Zhou",13,172,1
"6fe2a4f7594abadafc9feb05e96ab7e9e634ce8f","https://www.semanticscholar.org/paper/6fe2a4f7594abadafc9feb05e96ab7e9e634ce8f",3,"Album Storytelling with Iterative Story-aware Captioning and Large Language Models","This work proposes a new iterative album storytelling pipeline, which starts with an initial story and builds a story-aware caption model to refine the captions using the whole story as guidance, then feeds into the LLMs to generate a new refined story.","arXiv.org",2023,"Munan Ning,Yujia Xie,Dongdong Chen,Zeyin Song,Lu Yuan,Yonghong Tian,Qixiang Ye,Liuliang Yuan",2,58,1
"065dcc6074ffc9e314799d97c1757e5d23e7e2b1","https://www.semanticscholar.org/paper/065dcc6074ffc9e314799d97c1757e5d23e7e2b1",3,"S-CLIP: Semi-supervised Vision-Language Pre-training using Few Specialist Captions","S-CLIP is proposed, a semi-supervised learning method for training CLIP that utilizes additional unpaired images and employs two pseudo-labeling strategies specifically designed for contrastive learning and the language modality.","arXiv.org",2023,"Sangwoo Mo,Min-Kyung Kim,Kyungmin Lee,Jinwoo Shin",0,100,0
"f45a3474bd38d65c1b2cc3342a64dacbf07f445a","https://www.semanticscholar.org/paper/f45a3474bd38d65c1b2cc3342a64dacbf07f445a",3,"Cream: Visually-Situated Natural Language Understanding with Contrastive Reading Model and Frozen Large Language Models","The Contrastive Reading Model (Cream) is proposed, a novel neural architecture designed to enhance the language-image understanding capability of LLMs by capturing intricate details typically overlooked by existing methods.","arXiv.org",2023,"Geewook Kim,Hodong Lee,D. Kim,Haeji Jung,S. Park,Yoon Kim,Sangdoo Yun,T. Kil,Bado Lee,Seunghyun Park",2,69,0
